customerid,rank,stockcode,ranking_score,churn_prob,pred_purchases,p_alive,retention_action
14615.0,8,21314,0.003904777,0.9001223516902509,0.3147819851431459,0.396520329037123,Retention email campaign
14615.0,9,22791,0.003386917,0.9001223516902509,0.3147819851431459,0.396520329037123,Retention email campaign
14615.0,10,21754,0.003051574,0.9001223516902509,0.3147819851431459,0.396520329037123,Retention email campaign
14616.0,1,23333,0.012625056,0.6112914382746507,0.7026638619067811,0.8851221444552196,Personalized recommendation
14616.0,2,23077,0.0015999342,0.6112914382746507,0.7026638619067811,0.8851221444552196,Personalized recommendation
14616.0,3,22360,0.0012584907,0.6112914382746507,0.7026638619067811,0.8851221444552196,Personalized recommendation
14616.0,4,21329,0.0009926325,0.6112914382746507,0.7026638619067811,0.8851221444552196,Personalized recommendation
14616.0,5,22456,0.00082354073,0.6112914382746507,0.7026638619067811,0.8851221444552196,Personalized recommendation
14616.0,6,22485,0.00066359615,0.6112914382746507,0.7026638619067811,0.8851221444552196,Personalized recommendation
14616.0,7,22605,0.0005733589,0.6112914382746507,0.7026638619067811,0.8851221444552196,Personalized recommendation
14616.0,8,22776,0.0005556814,0.6112914382746507,0.7026638619067811,0.8851221444552196,Personalized recommendation
14616.0,9,79321,0.00053102983,0.6112914382746507,0.7026638619067811,0.8851221444552196,Personalized recommendation
14616.0,10,22759,0.0004132698,0.6112914382746507,0.7026638619067811,0.8851221444552196,Personalized recommendation
14617.0,1,84879,0.15102148,0.995367815891604,0.17077966300601005,0.4543651135240578,Retention email campaign
14617.0,2,22086,0.034023,0.995367815891604,0.17077966300601005,0.4543651135240578,Retention email campaign
14617.0,3,23310,0.031266514,0.995367815891604,0.17077966300601005,0.4543651135240578,Retention email campaign
14617.0,4,22139,0.017074382,0.995367815891604,0.17077966300601005,0.4543651135240578,Retention email campaign
14617.0,5,22971,0.015804857,0.995367815891604,0.17077966300601005,0.4543651135240578,Retention email campaign
14617.0,6,22090,0.014318929,0.995367815891604,0.17077966300601005,0.4543651135240578,Retention email campaign
14617.0,7,23313,0.013015822,0.995367815891604,0.17077966300601005,0.4543651135240578,Retention email campaign
14617.0,8,21136,0.011791147,0.995367815891604,0.17077966300601005,0.4543651135240578,Retention email campaign
14617.0,9,22900,0.011422091,0.995367815891604,0.17077966300601005,0.4543651135240578,Retention email campaign
14617.0,10,20828,0.00813984,0.995367815891604,0.17077966300601005,0.4543651135240578,Retention email campaign
14618.0,1,22791,0.9812088,0.9755986979577654,0.46095993553513465,0.7372618373194613,Retention email campaign
14618.0,2,79321,0.9591588,0.9755986979577654,0.46095993553513465,0.7372618373194613,Retention email campaign
14618.0,3,22423,0.9581813,0.9755986979577654,0.46095993553513465,0.7372618373194613,Retention email campaign
14618.0,4,21754,0.9576064,0.9755986979577654,0.46095993553513465,0.7372618373194613,Retention email campaign
14618.0,5,22792,0.9376496,0.9755986979577654,0.46095993553513465,0.7372618373194613,Retention email campaign
14618.0,6,21755,0.9314589,0.9755986979577654,0.46095993553513465,0.7372618373194613,Retention email campaign
14618.0,7,84946,0.91872704,0.9755986979577654,0.46095993553513465,0.7372618373194613,Retention email campaign
14618.0,8,22699,0.9183948,0.9755986979577654,0.46095993553513465,0.7372618373194613,Retention email campaign
14618.0,9,84945,0.9161457,0.9755986979577654,0.46095993553513465,0.7372618373194613,Retention email campaign
14618.0,10,47566,0.9003486,0.9755986979577654,0.46095993553513465,0.7372618373194613,Retention email campaign
14619.0,1,22423,0.0062065343,0.5986863492497408,0.24762132554504152,0.8699158522026211,Personalized recommendation
14619.0,2,21175,0.0014899713,0.5986863492497408,0.24762132554504152,0.8699158522026211,Personalized recommendation
14619.0,3,21181,0.0014066455,0.5986863492497408,0.24762132554504152,0.8699158522026211,Personalized recommendation
14619.0,4,82583,0.00034494,0.5986863492497408,0.24762132554504152,0.8699158522026211,Personalized recommendation
14619.0,5,22189,0.000332616,0.5986863492497408,0.24762132554504152,0.8699158522026211,Personalized recommendation
14619.0,6,22457,0.00031262895,0.5986863492497408,0.24762132554504152,0.8699158522026211,Personalized recommendation
14619.0,7,82484,0.00030718878,0.5986863492497408,0.24762132554504152,0.8699158522026211,Personalized recommendation
14619.0,8,21166,0.00029654175,0.5986863492497408,0.24762132554504152,0.8699158522026211,Personalized recommendation
14619.0,9,21901,0.00022183858,0.5986863492497408,0.24762132554504152,0.8699158522026211,Personalized recommendation
14619.0,10,84406B,0.00018900856,0.5986863492497408,0.24762132554504152,0.8699158522026211,Personalized recommendation
14620.0,1,84029G,0.014116885,0.8607313560268375,0.4636780313775789,0.8192595282189531,Retention email campaign
14620.0,2,23284,0.006822132,0.8607313560268375,0.4636780313775789,0.8192595282189531,Retention email campaign
14620.0,3,21621,0.0041136392,0.8607313560268375,0.4636780313775789,0.8192595282189531,Retention email campaign
14620.0,4,22114,0.0034917898,0.8607313560268375,0.4636780313775789,0.8192595282189531,Retention email campaign
14620.0,5,22115,0.0034306275,0.8607313560268375,0.4636780313775789,0.8192595282189531,Retention email campaign
14620.0,6,21485,0.0032852916,0.8607313560268375,0.4636780313775789,0.8192595282189531,Retention email campaign
14620.0,7,84030E,0.0024986404,0.8607313560268375,0.4636780313775789,0.8192595282189531,Retention email campaign
14620.0,8,22413,0.0023036133,0.8607313560268375,0.4636780313775789,0.8192595282189531,Retention email campaign
14620.0,9,22192,0.0022588703,0.8607313560268375,0.4636780313775789,0.8192595282189531,Retention email campaign
14620.0,10,22112,0.0018534792,0.8607313560268375,0.4636780313775789,0.8192595282189531,Retention email campaign
14621.0,1,23202,0.9871869,0.1506735976530255,0.8722247324518319,0.964905271687961,Standard recommendation
14621.0,2,85099B,0.9815072,0.1506735976530255,0.8722247324518319,0.964905271687961,Standard recommendation
14621.0,3,85061W,0.97369045,0.1506735976530255,0.8722247324518319,0.964905271687961,Standard recommendation
14621.0,4,22383,0.9716815,0.1506735976530255,0.8722247324518319,0.964905271687961,Standard recommendation
14621.0,5,23207,0.97006804,0.1506735976530255,0.8722247324518319,0.964905271687961,Standard recommendation
14621.0,6,23199,0.96853817,0.1506735976530255,0.8722247324518319,0.964905271687961,Standard recommendation
14621.0,7,20727,0.9679878,0.1506735976530255,0.8722247324518319,0.964905271687961,Standard recommendation
14621.0,8,22384,0.9664758,0.1506735976530255,0.8722247324518319,0.964905271687961,Standard recommendation
14621.0,9,21930,0.96275216,0.1506735976530255,0.8722247324518319,0.964905271687961,Standard recommendation
14621.0,10,23175,0.9621993,0.1506735976530255,0.8722247324518319,0.964905271687961,Standard recommendation
14622.0,1,85099B,0.06704094,0.6909538106567646,0.3569031919306778,1.0,Personalized recommendation
14622.0,2,84946,0.009101239,0.6909538106567646,0.3569031919306778,1.0,Personalized recommendation
14622.0,3,82482,0.0029432687,0.6909538106567646,0.3569031919306778,1.0,Personalized recommendation
14622.0,4,84029G,0.0026417684,0.6909538106567646,0.3569031919306778,1.0,Personalized recommendation
14622.0,5,22138,0.0020977436,0.6909538106567646,0.3569031919306778,1.0,Personalized recommendation
14622.0,6,48187,0.0017744792,0.6909538106567646,0.3569031919306778,1.0,Personalized recommendation
14622.0,7,21929,0.0016562105,0.6909538106567646,0.3569031919306778,1.0,Personalized recommendation
14622.0,8,85099C,0.0015490176,0.6909538106567646,0.3569031919306778,1.0,Personalized recommendation
14622.0,9,85123A,0.0015126078,0.6909538106567646,0.3569031919306778,1.0,Personalized recommendation
14622.0,10,21523,0.0011315456,0.6909538106567646,0.3569031919306778,1.0,Personalized recommendation
14623.0,1,23202,0.9767486,0.20892296973169525,1.1595582480463165,0.9783333264515529,Standard recommendation
14623.0,2,85099B,0.9638298,0.20892296973169525,1.1595582480463165,0.9783333264515529,Standard recommendation
14623.0,3,23203,0.962617,0.20892296973169525,1.1595582480463165,0.9783333264515529,Standard recommendation
14623.0,4,85099C,0.9381035,0.20892296973169525,1.1595582480463165,0.9783333264515529,Standard recommendation
14623.0,5,84378,0.9270116,0.20892296973169525,1.1595582480463165,0.9783333264515529,Standard recommendation
14623.0,6,22300,0.921127,0.20892296973169525,1.1595582480463165,0.9783333264515529,Standard recommendation
14623.0,7,21466,0.9124332,0.20892296973169525,1.1595582480463165,0.9783333264515529,Standard recommendation
14623.0,8,22625,0.9119779,0.20892296973169525,1.1595582480463165,0.9783333264515529,Standard recommendation
14623.0,9,21928,0.9115284,0.20892296973169525,1.1595582480463165,0.9783333264515529,Standard recommendation
14623.0,10,15060B,0.90740645,0.20892296973169525,1.1595582480463165,0.9783333264515529,Standard recommendation
14624.0,1,20727,0.961327,0.8650568287952711,0.33271886728621497,0.591032672880432,Retention email campaign
14624.0,2,22620,0.9540632,0.8650568287952711,0.33271886728621497,0.591032672880432,Retention email campaign
14624.0,3,22555,0.9445593,0.8650568287952711,0.33271886728621497,0.591032672880432,Retention email campaign
14624.0,4,22553,0.9432511,0.8650568287952711,0.33271886728621497,0.591032672880432,Retention email campaign
14624.0,5,21791,0.93220633,0.8650568287952711,0.33271886728621497,0.591032672880432,Retention email campaign
14624.0,6,22382,0.92583853,0.8650568287952711,0.33271886728621497,0.591032672880432,Retention email campaign
14624.0,7,85014A,0.9124334,0.8650568287952711,0.33271886728621497,0.591032672880432,Retention email campaign
14624.0,8,22551,0.9089016,0.8650568287952711,0.33271886728621497,0.591032672880432,Retention email campaign
14624.0,9,21327,0.9018816,0.8650568287952711,0.33271886728621497,0.591032672880432,Retention email campaign
14624.0,10,20982,0.89655125,0.8650568287952711,0.33271886728621497,0.591032672880432,Retention email campaign
14625.0,1,21485,0.28641412,0.6039408677906731,1.1671455364149073,0.9432555057772172,Personalized recommendation
14625.0,2,22470,0.16430856,0.6039408677906731,1.1671455364149073,0.9432555057772172,Personalized recommendation
14625.0,3,21535,0.12089606,0.6039408677906731,1.1671455364149073,0.9432555057772172,Personalized recommendation
14625.0,4,22846,0.10669804,0.6039408677906731,1.1671455364149073,0.9432555057772172,Personalized recommendation
14625.0,5,85066,0.10504617,0.6039408677906731,1.1671455364149073,0.9432555057772172,Personalized recommendation
14625.0,6,22847,0.10199401,0.6039408677906731,1.1671455364149073,0.9432555057772172,Personalized recommendation
14625.0,7,21314,0.101309106,0.6039408677906731,1.1671455364149073,0.9432555057772172,Personalized recommendation
14625.0,8,20685,0.08728168,0.6039408677906731,1.1671455364149073,0.9432555057772172,Personalized recommendation
14625.0,9,21210,0.06925427,0.6039408677906731,1.1671455364149073,0.9432555057772172,Personalized recommendation
14625.0,10,22187,0.05326485,0.6039408677906731,1.1671455364149073,0.9432555057772172,Personalized recommendation
14626.0,1,22112,0.9848297,0.29893537380639534,1.0775384475895693,0.9799145609409234,Standard recommendation
14626.0,2,22835,0.9772106,0.29893537380639534,1.0775384475895693,0.9799145609409234,Standard recommendation
14626.0,3,22470,0.97436225,0.29893537380639534,1.0775384475895693,0.9799145609409234,Standard recommendation
14626.0,4,22386,0.9642975,0.29893537380639534,1.0775384475895693,0.9799145609409234,Standard recommendation
14626.0,5,84879,0.96402097,0.29893537380639534,1.0775384475895693,0.9799145609409234,Standard recommendation
14626.0,6,23201,0.9614232,0.29893537380639534,1.0775384475895693,0.9799145609409234,Standard recommendation
14626.0,7,84836,0.95985955,0.29893537380639534,1.0775384475895693,0.9799145609409234,Standard recommendation
14626.0,8,22457,0.959577,0.29893537380639534,1.0775384475895693,0.9799145609409234,Standard recommendation
14626.0,9,85123A,0.95954007,0.29893537380639534,1.0775384475895693,0.9799145609409234,Standard recommendation
14626.0,10,21621,0.9522794,0.29893537380639534,1.0775384475895693,0.9799145609409234,Standard recommendation
14627.0,1,85123A,0.04343087,0.9916919287731376,0.16187759125685416,1.0,Retention email campaign
14627.0,2,22086,0.009847248,0.9916919287731376,0.16187759125685416,1.0,Retention email campaign
14627.0,3,85099B,0.007621455,0.9916919287731376,0.16187759125685416,1.0,Retention email campaign
14627.0,4,22457,0.0051932465,0.9916919287731376,0.16187759125685416,1.0,Retention email campaign
14627.0,5,22470,0.0025482106,0.9916919287731376,0.16187759125685416,1.0,Retention email campaign
14627.0,6,22386,0.0015900484,0.9916919287731376,0.16187759125685416,1.0,Retention email campaign
14627.0,7,84029E,0.0011394987,0.9916919287731376,0.16187759125685416,1.0,Retention email campaign
14627.0,8,21733,0.0009838833,0.9916919287731376,0.16187759125685416,1.0,Retention email campaign
14627.0,9,22910,0.000963562,0.9916919287731376,0.16187759125685416,1.0,Retention email campaign
14627.0,10,22197,0.0007556713,0.9916919287731376,0.16187759125685416,1.0,Retention email campaign
14628.0,1,85123A,0.020361518,0.0880963021142276,0.6155360325694452,0.9742972733653206,Standard recommendation
14628.0,2,22578,0.006224787,0.0880963021142276,0.6155360325694452,0.9742972733653206,Standard recommendation
14628.0,3,21754,0.006092348,0.0880963021142276,0.6155360325694452,0.9742972733653206,Standard recommendation
14628.0,4,22692,0.005737282,0.0880963021142276,0.6155360325694452,0.9742972733653206,Standard recommendation
14628.0,5,23284,0.005055283,0.0880963021142276,0.6155360325694452,0.9742972733653206,Standard recommendation
14628.0,6,22579,0.004672122,0.0880963021142276,0.6155360325694452,0.9742972733653206,Standard recommendation
14628.0,7,22577,0.004392939,0.0880963021142276,0.6155360325694452,0.9742972733653206,Standard recommendation
14628.0,8,48138,0.0040973835,0.0880963021142276,0.6155360325694452,0.9742972733653206,Standard recommendation
14628.0,9,21755,0.002970548,0.0880963021142276,0.6155360325694452,0.9742972733653206,Standard recommendation
14628.0,10,22457,0.0021920644,0.0880963021142276,0.6155360325694452,0.9742972733653206,Standard recommendation
14630.0,1,22585,0.0064465934,0.823103922806565,0.12511171588237696,1.0,Retention email campaign
14630.0,2,22625,0.003635871,0.823103922806565,0.12511171588237696,1.0,Retention email campaign
14630.0,3,22828,0.0027222277,0.823103922806565,0.12511171588237696,1.0,Retention email campaign
14630.0,4,22302,0.0021314663,0.823103922806565,0.12511171588237696,1.0,Retention email campaign
14630.0,5,22423,0.0018188035,0.823103922806565,0.12511171588237696,1.0,Retention email campaign
14630.0,6,22582,0.0016174613,0.823103922806565,0.12511171588237696,1.0,Retention email campaign
14630.0,7,22637,0.001364579,0.823103922806565,0.12511171588237696,1.0,Retention email campaign
14630.0,8,22624,0.0013010795,0.823103922806565,0.12511171588237696,1.0,Retention email campaign
14630.0,9,22847,0.0012286063,0.823103922806565,0.12511171588237696,1.0,Retention email campaign
14630.0,10,20750,0.0010566108,0.823103922806565,0.12511171588237696,1.0,Retention email campaign
14631.0,1,22751,0.9426156,0.4139679897253617,0.7796836845187602,0.8682685760331638,Personalized recommendation
14631.0,2,20972,0.9372271,0.4139679897253617,0.7796836845187602,0.8682685760331638,Personalized recommendation
14631.0,3,22748,0.91656077,0.4139679897253617,0.7796836845187602,0.8682685760331638,Personalized recommendation
14631.0,4,17003,0.9044414,0.4139679897253617,0.7796836845187602,0.8682685760331638,Personalized recommendation
14631.0,5,20974,0.89992243,0.4139679897253617,0.7796836845187602,0.8682685760331638,Personalized recommendation
14631.0,6,22749,0.8942733,0.4139679897253617,0.7796836845187602,0.8682685760331638,Personalized recommendation
14631.0,7,22139,0.88924694,0.4139679897253617,0.7796836845187602,0.8682685760331638,Personalized recommendation
14631.0,8,22750,0.8820711,0.4139679897253617,0.7796836845187602,0.8682685760331638,Personalized recommendation
14631.0,9,22745,0.87203556,0.4139679897253617,0.7796836845187602,0.8682685760331638,Personalized recommendation
14631.0,10,22747,0.8624514,0.4139679897253617,0.7796836845187602,0.8682685760331638,Personalized recommendation
14632.0,1,47566,0.0030120572,0.9402960449557078,0.24077059464745396,1.0,Retention email campaign
14632.0,2,23203,0.0015463518,0.9402960449557078,0.24077059464745396,1.0,Retention email campaign
14632.0,3,22386,0.0013995616,0.9402960449557078,0.24077059464745396,1.0,Retention email campaign
14632.0,4,85099B,0.0013681047,0.9402960449557078,0.24077059464745396,1.0,Retention email campaign
14632.0,5,20685,0.00042782698,0.9402960449557078,0.24077059464745396,1.0,Retention email campaign
14632.0,6,23202,0.00027474738,0.9402960449557078,0.24077059464745396,1.0,Retention email campaign
14632.0,7,23256,0.00026628765,0.9402960449557078,0.24077059464745396,1.0,Retention email campaign
14632.0,8,85099C,0.00026287592,0.9402960449557078,0.24077059464745396,1.0,Retention email campaign
14632.0,9,23199,0.00025761584,0.9402960449557078,0.24077059464745396,1.0,Retention email campaign
14632.0,10,21621,0.00018266698,0.9402960449557078,0.24077059464745396,1.0,Retention email campaign
14633.0,1,84946,0.0201882,0.8841088887655263,0.2368222786358096,1.0,Retention email campaign
14633.0,2,22138,0.016933223,0.8841088887655263,0.2368222786358096,1.0,Retention email campaign
14633.0,3,22457,0.016714748,0.8841088887655263,0.2368222786358096,1.0,Retention email campaign
14633.0,4,82494L,0.009944828,0.8841088887655263,0.2368222786358096,1.0,Retention email campaign
14633.0,5,22173,0.00866476,0.8841088887655263,0.2368222786358096,1.0,Retention email campaign
14633.0,6,22169,0.00809731,0.8841088887655263,0.2368222786358096,1.0,Retention email campaign
14633.0,7,22635,0.0023687808,0.8841088887655263,0.2368222786358096,1.0,Retention email campaign
14633.0,8,22139,0.002158048,0.8841088887655263,0.2368222786358096,1.0,Retention email campaign
14633.0,9,84970S,0.0018942552,0.8841088887655263,0.2368222786358096,1.0,Retention email campaign
14633.0,10,22768,0.0018491845,0.8841088887655263,0.2368222786358096,1.0,Retention email campaign
14634.0,1,22493,0.010609504,0.9780329089691447,0.20846952697385737,0.3302467748556988,Retention email campaign
14634.0,2,22197,0.005975453,0.9780329089691447,0.20846952697385737,0.3302467748556988,Retention email campaign
14634.0,3,21121,0.0053734374,0.9780329089691447,0.20846952697385737,0.3302467748556988,Retention email campaign
14634.0,4,21213,0.00522451,0.9780329089691447,0.20846952697385737,0.3302467748556988,Retention email campaign
14634.0,5,22489,0.0048712716,0.9780329089691447,0.20846952697385737,0.3302467748556988,Retention email campaign
14634.0,6,21679,0.0046040947,0.9780329089691447,0.20846952697385737,0.3302467748556988,Retention email campaign
14634.0,7,21592,0.0043903957,0.9780329089691447,0.20846952697385737,0.3302467748556988,Retention email campaign
14634.0,8,21988,0.0038684816,0.9780329089691447,0.20846952697385737,0.3302467748556988,Retention email campaign
14634.0,9,22439,0.0034155746,0.9780329089691447,0.20846952697385737,0.3302467748556988,Retention email campaign
14634.0,10,21098,0.003340488,0.9780329089691447,0.20846952697385737,0.3302467748556988,Retention email campaign
14635.0,1,84879,0.06217965,0.814919856893049,0.13410277292999986,1.0,Retention email campaign
14635.0,2,85099B,0.020983843,0.814919856893049,0.13410277292999986,1.0,Retention email campaign
14635.0,3,22604,0.014744538,0.814919856893049,0.13410277292999986,1.0,Retention email campaign
14635.0,4,21172,0.010867525,0.814919856893049,0.13410277292999986,1.0,Retention email campaign
14635.0,5,84029G,0.005778293,0.814919856893049,0.13410277292999986,1.0,Retention email campaign
14635.0,6,21485,0.0050299573,0.814919856893049,0.13410277292999986,1.0,Retention email campaign
14635.0,7,22411,0.0043257787,0.814919856893049,0.13410277292999986,1.0,Retention email campaign
14635.0,8,21621,0.0036356447,0.814919856893049,0.13410277292999986,1.0,Retention email campaign
14635.0,9,22121,0.002867134,0.814919856893049,0.13410277292999986,1.0,Retention email campaign
14635.0,10,21034,0.0027369836,0.814919856893049,0.13410277292999986,1.0,Retention email campaign
14636.0,1,84879,0.9406988,0.6716649944578205,0.23489637175798628,1.0,Personalized recommendation
14636.0,2,21731,0.9400354,0.6716649944578205,0.23489637175798628,1.0,Personalized recommendation
14636.0,3,22326,0.9181217,0.6716649944578205,0.23489637175798628,1.0,Personalized recommendation
14636.0,4,79321,0.91349804,0.6716649944578205,0.23489637175798628,1.0,Personalized recommendation
14636.0,5,85099B,0.87057346,0.6716649944578205,0.23489637175798628,1.0,Personalized recommendation
14636.0,6,22178,0.8230229,0.6716649944578205,0.23489637175798628,1.0,Personalized recommendation
14636.0,7,84946,0.79796493,0.6716649944578205,0.23489637175798628,1.0,Personalized recommendation
14636.0,8,85099F,0.7535047,0.6716649944578205,0.23489637175798628,1.0,Personalized recommendation
14636.0,9,20712,0.75052387,0.6716649944578205,0.23489637175798628,1.0,Personalized recommendation
14636.0,10,21481,0.7356173,0.6716649944578205,0.23489637175798628,1.0,Personalized recommendation
14637.0,1,22231,0.0012546566,0.9932053570547407,0.08827344182490109,1.0,Retention email campaign
14637.0,2,22269,0.0008875309,0.9932053570547407,0.08827344182490109,1.0,Retention email campaign
14637.0,3,22228,0.000518056,0.9932053570547407,0.08827344182490109,1.0,Retention email campaign
14637.0,4,22267,0.00030207643,0.9932053570547407,0.08827344182490109,1.0,Retention email campaign
14637.0,5,22284,0.0002689222,0.9932053570547407,0.08827344182490109,1.0,Retention email campaign
14637.0,6,85189,0.00024096385,0.9932053570547407,0.08827344182490109,1.0,Retention email campaign
14637.0,7,21437,0.00014564216,0.9932053570547407,0.08827344182490109,1.0,Retention email campaign
14637.0,8,84219,8.644201e-05,0.9932053570547407,0.08827344182490109,1.0,Retention email campaign
14637.0,9,85188B,8.434969e-05,0.9932053570547407,0.08827344182490109,1.0,Retention email campaign
14637.0,10,84743C,6.184061e-05,0.9932053570547407,0.08827344182490109,1.0,Retention email campaign
14639.0,1,22720,0.90327215,0.3385676690230269,0.7726268141941964,0.9727283556219651,Standard recommendation
14639.0,2,22469,0.9022739,0.3385676690230269,0.7726268141941964,0.9727283556219651,Standard recommendation
14639.0,3,22457,0.90091795,0.3385676690230269,0.7726268141941964,0.9727283556219651,Standard recommendation
14639.0,4,22470,0.8998104,0.3385676690230269,0.7726268141941964,0.9727283556219651,Standard recommendation
14639.0,5,23284,0.89379925,0.3385676690230269,0.7726268141941964,0.9727283556219651,Standard recommendation
14639.0,6,21535,0.89303434,0.3385676690230269,0.7726268141941964,0.9727283556219651,Standard recommendation
14639.0,7,22722,0.89110416,0.3385676690230269,0.7726268141941964,0.9727283556219651,Standard recommendation
14639.0,8,84978,0.8808711,0.3385676690230269,0.7726268141941964,0.9727283556219651,Standard recommendation
14639.0,9,21181,0.8793036,0.3385676690230269,0.7726268141941964,0.9727283556219651,Standard recommendation
14639.0,10,20685,0.8755204,0.3385676690230269,0.7726268141941964,0.9727283556219651,Standard recommendation
14640.0,1,84879,0.96264535,0.14366986039311164,1.0108928658361034,0.9763881137068284,Standard recommendation
14640.0,2,22699,0.9415187,0.14366986039311164,1.0108928658361034,0.9763881137068284,Standard recommendation
14640.0,3,22801,0.93553287,0.14366986039311164,1.0108928658361034,0.9763881137068284,Standard recommendation
14640.0,4,23313,0.9158057,0.14366986039311164,1.0108928658361034,0.9763881137068284,Standard recommendation
14640.0,5,84946,0.9143147,0.14366986039311164,1.0108928658361034,0.9763881137068284,Standard recommendation
14640.0,6,22798,0.9129847,0.14366986039311164,1.0108928658361034,0.9763881137068284,Standard recommendation
14640.0,7,23082,0.91176915,0.14366986039311164,1.0108928658361034,0.9763881137068284,Standard recommendation
14640.0,8,23175,0.90947676,0.14366986039311164,1.0108928658361034,0.9763881137068284,Standard recommendation
14640.0,9,22423,0.90357774,0.14366986039311164,1.0108928658361034,0.9763881137068284,Standard recommendation
14640.0,10,22784,0.9013819,0.14366986039311164,1.0108928658361034,0.9763881137068284,Standard recommendation
14643.0,1,22467,0.016113153,0.673343543694083,0.5655255352764582,0.9560544313327988,Personalized recommendation
14643.0,2,22720,0.0075833825,0.673343543694083,0.5655255352764582,0.9560544313327988,Personalized recommendation
14643.0,3,22485,0.005616677,0.673343543694083,0.5655255352764582,0.9560544313327988,Personalized recommendation
14643.0,4,20749,0.0014978009,0.673343543694083,0.5655255352764582,0.9560544313327988,Personalized recommendation
14643.0,5,22781,0.0013705577,0.673343543694083,0.5655255352764582,0.9560544313327988,Personalized recommendation
14643.0,6,23243,0.0011077748,0.673343543694083,0.5655255352764582,0.9560544313327988,Personalized recommendation
14643.0,7,22722,0.0010911261,0.673343543694083,0.5655255352764582,0.9560544313327988,Personalized recommendation
14643.0,8,82494L,0.0010860199,0.673343543694083,0.5655255352764582,0.9560544313327988,Personalized recommendation
14643.0,9,21275,0.00075166655,0.673343543694083,0.5655255352764582,0.9560544313327988,Personalized recommendation
14643.0,10,82482,0.0006125339,0.673343543694083,0.5655255352764582,0.9560544313327988,Personalized recommendation
14644.0,1,22848,0.83948696,0.9350455256849431,0.5170459964747519,0.8839978405998642,Retention email campaign
14644.0,2,23174,0.824705,0.9350455256849431,0.5170459964747519,0.8839978405998642,Retention email campaign
14644.0,3,22846,0.8230911,0.9350455256849431,0.5170459964747519,0.8839978405998642,Retention email campaign
14644.0,4,22847,0.7997688,0.9350455256849431,0.5170459964747519,0.8839978405998642,Retention email campaign
14644.0,5,22551,0.76500976,0.9350455256849431,0.5170459964747519,0.8839978405998642,Retention email campaign
14644.0,6,22423,0.7559721,0.9350455256849431,0.5170459964747519,0.8839978405998642,Retention email campaign
14644.0,7,22424,0.74980336,0.9350455256849431,0.5170459964747519,0.8839978405998642,Retention email campaign
14644.0,8,23175,0.73931897,0.9350455256849431,0.5170459964747519,0.8839978405998642,Retention email campaign
14644.0,9,22120,0.7072526,0.9350455256849431,0.5170459964747519,0.8839978405998642,Retention email campaign
14644.0,10,22625,0.70356566,0.9350455256849431,0.5170459964747519,0.8839978405998642,Retention email campaign
14645.0,1,23206,0.8826425,0.9502559823889692,0.36458419985493484,0.9387190613472614,Retention email campaign
14645.0,2,22384,0.8693331,0.9502559823889692,0.36458419985493484,0.9387190613472614,Retention email campaign
14645.0,3,23284,0.8612733,0.9502559823889692,0.36458419985493484,0.9387190613472614,Retention email campaign
14645.0,4,20727,0.854503,0.9502559823889692,0.36458419985493484,0.9387190613472614,Retention email campaign
14645.0,5,22457,0.8008541,0.9502559823889692,0.36458419985493484,0.9387190613472614,Retention email campaign
14645.0,6,23208,0.7791765,0.9502559823889692,0.36458419985493484,0.9387190613472614,Retention email campaign
14645.0,7,22423,0.7694324,0.9502559823889692,0.36458419985493484,0.9387190613472614,Retention email campaign
14645.0,8,21212,0.7643191,0.9502559823889692,0.36458419985493484,0.9387190613472614,Retention email campaign
14645.0,9,22952,0.75307393,0.9502559823889692,0.36458419985493484,0.9387190613472614,Retention email campaign
14645.0,10,47591D,0.743103,0.9502559823889692,0.36458419985493484,0.9387190613472614,Retention email campaign
14646.0,1,23102,0.9826736,0.01904491622165449,9.498935932053213,0.9981178517697941,Standard recommendation
14646.0,2,21264,0.9774623,0.01904491622165449,9.498935932053213,0.9981178517697941,Standard recommendation
14646.0,3,23189,0.9766382,0.01904491622165449,9.498935932053213,0.9981178517697941,Standard recommendation
14646.0,4,85032D,0.9754254,0.01904491622165449,9.498935932053213,0.9981178517697941,Standard recommendation
14646.0,5,20694,0.9750737,0.01904491622165449,9.498935932053213,0.9981178517697941,Standard recommendation
14646.0,6,23345,0.9731986,0.01904491622165449,9.498935932053213,0.9981178517697941,Standard recommendation
14646.0,7,23392,0.9722168,0.01904491622165449,9.498935932053213,0.9981178517697941,Standard recommendation
14646.0,8,21208,0.9701666,0.01904491622165449,9.498935932053213,0.9981178517697941,Standard recommendation
14646.0,9,22336,0.96967477,0.01904491622165449,9.498935932053213,0.9981178517697941,Standard recommendation
14646.0,10,23255,0.96923345,0.01904491622165449,9.498935932053213,0.9981178517697941,Standard recommendation
14647.0,1,22633,0.910113,0.935539523705366,0.2619351098874611,0.8883036534447502,Retention email campaign
14647.0,2,20972,0.8187268,0.935539523705366,0.2619351098874611,0.8883036534447502,Retention email campaign
14647.0,3,22865,0.8146882,0.935539523705366,0.2619351098874611,0.8883036534447502,Retention email campaign
14647.0,4,23310,0.7784106,0.935539523705366,0.2619351098874611,0.8883036534447502,Retention email campaign
14647.0,5,20971,0.77703196,0.935539523705366,0.2619351098874611,0.8883036534447502,Retention email campaign
14647.0,6,21380,0.7616005,0.935539523705366,0.2619351098874611,0.8883036534447502,Retention email campaign
